"","s","e","temp"
"436",1566000,1569600,3.73359903792194
"437",1569600,1573200,3.71952623339625
"438",1573200,1576800,3.67476936125809
"439",1576800,1580400,3.60222644543417
"440",1580400,1584000,3.50669112364515
"441",1584000,1587600,3.3945269113552
"442",1587600,1591200,3.27323430380005
"443",1591200,1594800,3.15094016271252
"444",1594800,1598400,3.03584414589986
"445",1598400,1602000,2.93565988353125
"446",1602000,1605600,2.85708898289706
"447",1605600,1609200,2.80536372639424
"448",1609200,1612800,2.78388966527055
"449",1612800,1616400,2.79401252061727
"450",1616400,1620000,2.83492534485675
"451",1620000,1623600,2.90372234700103
"452",1623600,1627200,2.99559579343836
"453",1627200,1630800,3.10416264355197
"454",1630800,1634400,3.22189873079103
"455",1634400,1638000,3.34065095837786
"456",1638000,1641600,3.45219264575737
"457",1641600,1645200,3.54878420171025
"458",1645200,1648800,3.62370091580567
"459",1648800,1652400,3.67169187919557
"460",1652400,1656000,3.68933871888512
"461",1656000,1659600,3.67528963949717
"462",1659600,1663200,3.63035275034422
"463",1663200,1666800,3.55744223616081
"464",1666800,1670400,3.4613809549004
"465",1670400,1674000,3.34857283266152
"466",1674000,1677600,3.22656730702807
"467",1677600,1681200,3.10354544014334
"468",1681200,1684800,2.98776267856856
"469",1684800,1688400,2.88698621224472
"470",1688400,1692000,2.80796527552164
"471",1692000,1695600,2.75597051107992
"472",1695600,1699200,2.73443383251728
"473",1699200,1702800,2.74471339118927
"474",1702800,1706400,2.78599974174069
"475",1706400,1710000,2.85536968762274
"476",1710000,1713600,2.94798422719111
"477",1713600,1717200,3.05741719804938
"478",1717200,1720800,3.17609230168567
"479",1720800,1724400,3.29579879027779
"480",1724400,1728000,3.40825071805183
"481",1728000,1731600,3.50565166862393
"482",1731600,1735200,3.58122647265411
"483",1735200,1738800,3.62968365558529
"484",1738800,1742400,3.64757705322474
"485",1742400,1746000,3.63354188486224
"486",1746000,1749600,3.58838911393501
"487",1749600,1753200,3.5150515740214
"488",1753200,1756800,3.41838543641008
"489",1756800,1760400,3.30484045674925
"490",1760400,1764000,3.18202139015393
"491",1764000,1767600,3.05817039599424
"492",1767600,1771200,2.94160565794371
"493",1771200,1774800,2.84015445211
"494",1774800,1778400,2.76061929968266
"495",1778400,1782000,2.70831361129054
"496",1782000,1785600,2.68669851833726
"497",1785600,1789200,2.69714571143713
"498",1789200,1792800,2.73884253479336
"499",1792800,1796400,2.8088459009307
"500",1796400,1800000,2.90228145185356
"501",1800000,1803600,3.01267449105974
"502",1803600,1807200,3.13239022085273
"503",1807200,1810800,3.25315335434604
"504",1810800,1814400,3.36661174122619
"505",1814400,1818000,3.46490562221031
"506",1818000,1821600,3.54120371695411
"507",1821600,1825200,3.5901695836998
"508",1825200,1828800,3.60832641582362
"509",1828800,1832400,3.59429534025217
"510",1832400,1836000,3.54889088676159
"511",1836000,1839600,3.47506702028398
"512",1839600,1843200,3.37771730867425
"513",1843200,1846800,3.26334274246518
"514",1846800,1850400,3.13960975309419
"515",1850400,1854000,3.01482847587007
"516",1854000,1857600,2.89738676134668
"517",1857600,1861200,2.79517848038832
"518",1861200,1864800,2.71506508501457
"519",1864800,1868400,2.66240714879405
"520",1868400,1872000,2.64069786773428
"521",1872000,1875600,2.65132357669095
"522",1875600,1879200,2.69346769771291
"523",1879200,1882800,2.76416477292698
"524",1882800,1886400,2.8585010101444
"525",1886400,1890000,2.96994778081274
"526",1890000,1893600,3.0908054381619
"527",1893600,1897200,3.21272728734563
"528",1897200,1900800,3.3272880538079
"529",1900800,1904400,3.42655813640229
"530",1904400,1908000,3.50364450831194
"531",1908000,1911600,3.55316137241138
"532",1911600,1915200,3.57159843749272
"533",1915200,1918800,3.55756163526513
"534",1918800,1922400,3.51186977300111
"535",1922400,1926000,3.43750042323477
"536",1926000,1929600,3.33938862253685
"537",1929600,1933200,3.22409198647765
"538",1933200,1936800,3.09934496333222
"539",1936800,1940400,2.97353252291719
"540",1940400,1944000,2.85511909179085
"541",1944000,1947600,2.75207162443078
"542",1947600,1951200,2.67131613021432
"543",1951200,1954800,2.61826472666601
"544",1954800,1958400,2.5964455116939
"545",1958400,1962000,2.60726056503819
"546",1962000,1965600,2.64988867604283
"547",1965600,1969200,2.72133954359409
"548",1969200,1972800,2.81665587515337
"549",1972800,1976400,2.92924972815473
"550",1976400,1980000,3.05135027608179
"551",1980000,1983600,3.17453256839268
"552",1983600,1987200,3.2902913082542
"553",1987200,1990800,3.39062057438754
"554",1990800,1994400,3.46855997633171
"555",1994400,1998000,3.51866998805174
"556",1998000,2001600,3.53740400152468
"557",2001600,2005200,3.52335165489067
"558",2005200,2008800,3.47733674280856
"559",2008800,2012400,3.40236291466723
"560",2012400,2016000,3.30341073561476
"561",2016000,2019600,3.18709981963277
"562",2019600,2023200,3.06123895219423
"563",2023200,2026800,2.93429477401765
"564",2026800,2030400,2.8148151740989
"565",2030400,2034000,2.71084665772911
"566",2034000,2037600,2.62938539904139
"567",2037600,2041200,2.57589942525878
"568",2041200,2044800,2.55395456314426
"569",2044800,2048400,2.56496973330014
"570",2048400,2052000,2.60811838318776
"571",2052000,2055600,2.68038290297175
"572",2055600,2059200,2.77675844649705
"573",2059200,2062800,2.89059239279709
"574",2062800,2066400,3.01403642602844
"575",2066400,2070000,3.13858051540673
"576",2070000,2073600,3.2556324674993
"577",2073600,2077200,3.35710358524129
"578",2077200,2080800,3.43596051731743
"579",2080800,2084400,3.48670565116245
"580",2084400,2088000,3.50575324046884
"581",2088000,2091600,3.49167553628431
"582",2091600,2095200,3.44530202906606
"583",2095200,2098800,3.36966490658348
"584",2098800,2102400,3.26979430893236
"585",2102400,2106000,3.15237720350792
"586",2106000,2109600,3.02530301131368
"587",2109600,2113200,2.8971268561633
"588",2113200,2116800,2.7764869511915
"589",2116800,2120400,2.67151579613066
"590",2120400,2124000,2.58928531647637
"591",2124000,2127600,2.53532379832548
"592",2127600,2131200,2.51323761307043
"593",2131200,2134800,2.52446361316298
"594",2134800,2138400,2.56816919658695
"595",2138400,2142000,2.64130698739646
"596",2142000,2145600,2.73882054664461
"597",2145600,2149200,2.85398722974255
"598",2149200,2152800,2.9788749449009
"599",2152800,2156400,3.10488178175697
"600",2156400,2160000,3.22332180170569
"601",2160000,2163600,3.32601710077076
"602",2163600,2167200,3.40585579119235
"603",2167200,2170800,3.45727783346638
"604",2170800,2174400,3.4766555331288
"605",2174400,2178000,3.46254266576361
"606",2178000,2181600,3.41577512435067
"607",2181600,2185200,3.33941608810898
"608",2185200,2188800,3.23854930376237
"609",2188800,2192400,3.11993442716365
"610",2192400,2196000,2.99154778928544
"611",2196000,2199600,2.86203978301034
"612",2199600,2203200,2.74014578054829
"613",2203200,2206800,2.63409069421854
"614",2206800,2210400,2.55102776503916
"615",2210400,2214000,2.49654986930006
"616",2214000,2217600,2.47430672678348
"617",2217600,2221200,2.48575420746428
"618",2221200,2224800,2.53005295404657
"619",2224800,2228400,2.60412337590536
"620",2228400,2232000,2.70285341741455
"621",2232000,2235600,2.81944508589094
"622",2235600,2239200,2.94587625180487
"623",2239200,2242800,3.07344635310548
"624",2242800,2246400,3.19336888522096
"625",2246400,2250000,3.2973703325722
"626",2250000,2253600,3.37825471863657
"627",2253600,2257200,3.43039525506102
"628",2257200,2260800,3.45011950178321
"629",2260800,2264400,3.43596167602684
"630",2264400,2268000,3.38876477812149
"631",2268000,2271600,3.31162542262148
"632",2271600,2275200,3.20968497867416
"633",2275200,2278800,3.08978110409474
"634",2278800,2282400,2.95998328851028
"635",2282400,2286000,2.8290439516158
"636",2286000,2289600,2.70580243084242
"637",2289600,2293200,2.59858244185815
"638",2293200,2296800,2.51462408126791
"639",2296800,2300400,2.45958912773451
"640",2300400,2304000,2.4371734403452
"641",2304000,2307600,2.44885298663638
"642",2307600,2311200,2.49378095023188
"643",2311200,2314800,2.56884308680501
"644",2314800,2318400,2.6688677166435
"645",2318400,2322000,2.78697619682494
"646",2322000,2325600,2.91505012496531
"647",2325600,2329200,3.04428354444821
"648",2329200,2332800,3.1657825937407
"649",2332800,2336400,3.27117176930129
"650",2336400,2340000,3.35316547844353
"651",2340000,2343600,3.40606588183452
"652",2343600,2347200,3.42615300963085
"653",2347200,2350800,3.41194044359493
"654",2350800,2354400,3.36427899412704
"655",2354400,2358000,3.28630114509495
"656",2358000,2361600,3.18320988679017
"657",2361600,2365200,3.06192616938158
"658",2365200,2368800,2.93061886223102
"659",2368800,2372400,2.7981491393566
"660",2372400,2376000,2.67346707874959
"661",2376000,2379600,2.565001560911
"662",2379600,2383200,2.48008505235978
"663",2383200,2386800,2.42445252589423
