"Plot Title: 10355260"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10355260, SEN S/N: 10355260)","Intensity, Lux (LGR S/N: 10355260, SEN S/N: 10355260)"
257,06/06/21 08:00:00 AM,13.750,30311.3
258,06/06/21 09:00:00 AM,12.401,26178.0
259,06/06/21 10:00:00 AM,14.613,44089.2
260,06/06/21 11:00:00 AM,17.094,60622.6
261,06/06/21 12:00:00 PM,14.900,33066.9
262,06/06/21 01:00:00 PM,18.331,85422.8
263,06/06/21 02:00:00 PM,23.100,82667.2
264,06/06/21 03:00:00 PM,21.855,77156.1
265,06/06/21 04:00:00 PM,18.521,38578.0
266,06/06/21 05:00:00 PM,18.616,35822.5
267,06/06/21 06:00:00 PM,15.855,10333.4
268,06/06/21 07:00:00 PM,9.275,1980.6
269,06/06/21 08:00:00 PM,5.244,43.1
270,06/06/21 09:00:00 PM,3.998,0.0
271,06/06/21 10:00:00 PM,3.578,0.0
272,06/06/21 11:00:00 PM,2.624,0.0
273,06/07/21 12:00:00 AM,2.517,0.0
274,06/07/21 01:00:00 AM,1.548,0.0
275,06/07/21 02:00:00 AM,3.893,0.0
276,06/07/21 03:00:00 AM,3.788,0.0
277,06/07/21 04:00:00 AM,2.624,1130.2
278,06/07/21 05:00:00 AM,4.415,10333.4
279,06/07/21 06:00:00 AM,8.481,22044.6
280,06/07/21 07:00:00 AM,23.677,115734.1
281,06/07/21 08:00:00 AM,25.610,170845.6
282,06/07/21 09:00:00 AM,27.173,187379.0
283,06/07/21 10:00:00 AM,25.708,110223.0
284,06/07/21 11:00:00 AM,24.545,154312.1
285,06/07/21 12:00:00 PM,26.000,99200.7
286,06/07/21 01:00:00 PM,26.292,148801.0
287,06/07/21 02:00:00 PM,24.931,126756.4
288,06/07/21 03:00:00 PM,25.319,82667.2
289,06/07/21 04:00:00 PM,23.966,99200.7
290,06/07/21 05:00:00 PM,16.332,16533.4
291,06/07/21 06:00:00 PM,13.750,3444.5
292,06/07/21 07:00:00 PM,12.207,2755.6
293,06/07/21 08:00:00 PM,10.455,10.8
294,06/07/21 09:00:00 PM,9.965,0.0
295,06/07/21 10:00:00 PM,7.582,0.0
296,06/07/21 11:00:00 PM,8.581,0.0
297,06/08/21 12:00:00 AM,8.182,0.0
298,06/08/21 01:00:00 AM,6.674,0.0
299,06/08/21 02:00:00 AM,5.244,0.0
300,06/08/21 03:00:00 AM,3.893,0.0
301,06/08/21 04:00:00 AM,2.730,322.9
302,06/08/21 05:00:00 AM,3.049,4650.0
303,06/08/21 06:00:00 AM,8.779,26178.0
304,06/08/21 07:00:00 AM,23.869,104711.8
305,06/08/21 08:00:00 AM,27.468,143289.8
306,06/08/21 09:00:00 AM,29.452,170845.6
307,06/08/21 10:00:00 AM,31.778,187379.0
308,06/08/21 11:00:00 AM,31.880,187379.0
309,06/08/21 12:00:00 PM,33.222,187379.0
310,06/08/21 01:00:00 PM,33.118,170845.6
311,06/08/21 02:00:00 PM,36.295,198401.3
312,06/08/21 03:00:00 PM,32.086,126756.4
313,06/08/21 04:00:00 PM,27.468,44089.2
314,06/08/21 05:00:00 PM,27.665,55111.5
315,06/08/21 06:00:00 PM,18.616,6544.5
316,06/08/21 07:00:00 PM,16.713,2152.8
317,06/08/21 08:00:00 PM,14.804,10.8
318,06/08/21 09:00:00 PM,15.282,0.0
319,06/08/21 10:00:00 PM,14.613,0.0
320,06/08/21 11:00:00 PM,13.846,0.0
321,06/09/21 12:00:00 AM,13.365,0.0
322,06/09/21 01:00:00 AM,12.594,0.0
323,06/09/21 02:00:00 AM,10.944,0.0
324,06/09/21 03:00:00 AM,8.879,0.0
325,06/09/21 04:00:00 AM,9.176,139.9
326,06/09/21 05:00:00 AM,10.553,4477.8
327,06/09/21 06:00:00 AM,14.325,14466.8
328,06/09/21 07:00:00 AM,14.421,22044.6
329,06/09/21 08:00:00 AM,15.569,24800.2
330,06/09/21 09:00:00 AM,15.378,30311.3
331,06/09/21 10:00:00 AM,24.545,88178.4
332,06/09/21 11:00:00 AM,29.953,165334.4
333,06/09/21 12:00:00 PM,23.773,74400.5
334,06/09/21 01:00:00 PM,32.807,176356.7
335,06/09/21 02:00:00 PM,30.760,132267.5
336,06/09/21 03:00:00 PM,25.805,77156.1
337,06/09/21 04:00:00 PM,23.292,42711.4
338,06/09/21 05:00:00 PM,27.862,55111.5
339,06/09/21 06:00:00 PM,16.332,4650.0
340,06/09/21 07:00:00 PM,16.713,11022.3
341,06/09/21 08:00:00 PM,13.461,43.1
342,06/09/21 09:00:00 PM,12.401,0.0
343,06/09/21 10:00:00 PM,12.690,0.0
344,06/09/21 11:00:00 PM,11.139,0.0
345,06/10/21 12:00:00 AM,12.207,0.0
346,06/10/21 01:00:00 AM,10.357,0.0
347,06/10/21 02:00:00 AM,11.236,0.0
348,06/10/21 03:00:00 AM,8.978,0.0
349,06/10/21 04:00:00 AM,9.275,129.2
350,06/10/21 05:00:00 AM,10.161,5166.7
351,06/10/21 06:00:00 AM,12.110,12400.1
352,06/10/21 07:00:00 AM,12.980,20666.8
353,06/10/21 08:00:00 AM,12.594,19289.0
354,06/10/21 09:00:00 AM,15.760,44089.2
355,06/10/21 10:00:00 AM,17.855,55111.5
356,06/10/21 11:00:00 AM,24.255,231468.2
357,06/10/21 12:00:00 PM,31.370,242490.5
358,06/10/21 01:00:00 PM,33.430,187379.0
359,06/10/21 02:00:00 PM,32.704,154312.1
360,06/10/21 03:00:00 PM,30.054,121245.2
361,06/10/21 04:00:00 PM,30.054,74400.5
362,06/10/21 05:00:00 PM,27.567,46844.8
363,06/10/21 06:00:00 PM,15.378,3444.5
364,06/10/21 07:00:00 PM,10.944,1894.5
365,06/10/21 08:00:00 PM,8.680,53.8
366,06/10/21 09:00:00 PM,7.179,0.0
367,06/10/21 10:00:00 PM,5.244,0.0
368,06/10/21 11:00:00 PM,4.727,0.0
369,06/11/21 12:00:00 AM,3.788,0.0
370,06/11/21 01:00:00 AM,5.141,0.0
371,06/11/21 02:00:00 AM,6.370,0.0
372,06/11/21 03:00:00 AM,6.573,0.0
373,06/11/21 04:00:00 AM,7.381,86.1
374,06/11/21 05:00:00 AM,7.481,6544.5
375,06/11/21 06:00:00 AM,11.431,19977.9
376,06/11/21 07:00:00 AM,19.187,46844.8
377,06/11/21 08:00:00 AM,23.100,77156.1
378,06/11/21 09:00:00 AM,29.152,110223.0
379,06/11/21 10:00:00 AM,33.222,220445.9
380,06/11/21 11:00:00 AM,28.655,93689.5
381,06/11/21 12:00:00 PM,28.258,71644.9
382,06/11/21 01:00:00 PM,26.097,39955.8
383,06/11/21 02:00:00 PM,25.805,74400.5
384,06/11/21 03:00:00 PM,26.292,63378.2
385,06/11/21 04:00:00 PM,22.908,28933.5
386,06/11/21 05:00:00 PM,21.091,15155.7
387,06/11/21 06:00:00 PM,20.234,12400.1
388,06/11/21 07:00:00 PM,17.189,2152.8
389,06/11/21 08:00:00 PM,14.900,32.3
390,06/11/21 09:00:00 PM,14.517,0.0
391,06/11/21 10:00:00 PM,12.497,0.0
392,06/11/21 11:00:00 PM,12.304,0.0
393,06/12/21 12:00:00 AM,12.304,0.0
394,06/12/21 01:00:00 AM,12.207,0.0
395,06/12/21 02:00:00 AM,12.110,0.0
396,06/12/21 03:00:00 AM,12.110,0.0
397,06/12/21 04:00:00 AM,12.207,64.6
398,06/12/21 05:00:00 AM,12.304,3788.9
399,06/12/21 06:00:00 AM,14.709,27555.7
400,06/12/21 07:00:00 AM,23.388,110223.0
401,06/12/21 08:00:00 AM,26.195,104711.8
402,06/12/21 09:00:00 AM,34.163,187379.0
403,06/12/21 10:00:00 AM,33.118,198401.3
404,06/12/21 11:00:00 AM,37.604,220445.9
405,06/12/21 12:00:00 PM,39.502,198401.3
406,06/12/21 01:00:00 PM,37.824,176356.7
407,06/12/21 02:00:00 PM,36.079,176356.7
408,06/12/21 03:00:00 PM,34.479,115734.1
409,06/12/21 04:00:00 PM,35.542,66133.8
410,06/12/21 05:00:00 PM,32.394,49600.3
411,06/12/21 06:00:00 PM,23.869,10677.8
412,06/12/21 07:00:00 PM,19.377,3961.1
413,06/12/21 08:00:00 PM,15.473,53.8
414,06/12/21 09:00:00 PM,13.750,0.0
415,06/12/21 10:00:00 PM,13.076,0.0
416,06/12/21 11:00:00 PM,13.942,0.0
417,06/13/21 12:00:00 AM,13.942,0.0
418,06/13/21 01:00:00 AM,14.230,0.0
419,06/13/21 02:00:00 AM,12.690,0.0
420,06/13/21 03:00:00 AM,12.690,0.0
421,06/13/21 04:00:00 AM,12.594,398.3
422,06/13/21 05:00:00 AM,12.401,2411.1
423,06/13/21 06:00:00 AM,19.377,66133.8
424,06/13/21 07:00:00 AM,30.963,104711.8
425,06/13/21 08:00:00 AM,35.649,143289.8
426,06/13/21 09:00:00 AM,38.268,170845.6
427,06/13/21 10:00:00 AM,38.490,176356.7
428,06/13/21 11:00:00 AM,39.843,187379.0
429,06/13/21 12:00:00 PM,41.108,176356.7
430,06/13/21 01:00:00 PM,41.575,159823.3
431,06/13/21 02:00:00 PM,34.374,82667.2
432,06/13/21 03:00:00 PM,32.291,27555.7
433,06/13/21 04:00:00 PM,33.953,27555.7
434,06/13/21 05:00:00 PM,36.403,55111.5
435,06/13/21 06:00:00 PM,25.805,3961.1
436,06/13/21 07:00:00 PM,23.388,4994.5
437,06/13/21 08:00:00 PM,21.760,64.6
438,06/13/21 09:00:00 PM,19.092,0.0
439,06/13/21 10:00:00 PM,16.427,0.0
440,06/13/21 11:00:00 PM,17.094,0.0
441,06/14/21 12:00:00 AM,14.325,0.0
442,06/14/21 01:00:00 AM,12.690,0.0
443,06/14/21 02:00:00 AM,13.654,0.0
444,06/14/21 03:00:00 AM,14.900,0.0
445,06/14/21 04:00:00 AM,11.528,538.2
446,06/14/21 05:00:00 AM,10.455,2497.2
447,06/14/21 06:00:00 AM,16.141,37200.2
448,06/14/21 07:00:00 AM,30.054,104711.8
449,06/14/21 08:00:00 AM,36.079,143289.8
450,06/14/21 09:00:00 AM,36.079,170845.6
451,06/14/21 10:00:00 AM,38.602,187379.0
452,06/14/21 11:00:00 AM,40.185,187379.0
453,06/14/21 12:00:00 PM,40.876,176356.7
